master_schema_version,record_id,crawler_owner,raw_schema_type,raw_file_path,raw_file_name,raw_record_index,post_id,post_url,content_hash,dedup_key,page_name,page_handle,page_url,page_followers,page_followers_raw,has_page_followers,post_type,external_url,post_content_for_labeling,post_content_length,word_count,topic_label_final,topic_label_id,label_status,label_source,annotator_1,annotator_2,annotation_round,annotation_note,is_uncertain_label,like_count,love_count,haha_count,wow_count,sad_count,angry_count,care_count,sorry_count,total_reactions,reaction_detail_sum,reaction_detail_coverage_ratio,has_reaction_total,has_reaction_details,reaction_details_status,share_count,comment_count,has_share_count,has_comment_count,has_engagement_basic,post_created_time_raw,post_created_time_unix,post_created_time_human,post_created_date,post_created_hour,post_created_weekday,timestamp_source,timestamp_status,has_post_created_time,crawl_time_raw,crawl_time_unix,crawl_time_human,metadata_observed_at,has_crawl_time,reaction_per_follower,share_per_follower,comment_per_follower,engagement_total,engagement_per_follower,usable_for_topic_classification,needs_topic_label,special_reaction_total,positive_reaction_total,negative_reaction_total,love_ratio,haha_ratio,wow_ratio,sad_ratio,angry_ratio,care_ratio,approval_index,outrage_index,amusement_index,empathy_index,polarity_score,usable_for_reaction_analysis,usable_for_engagement_analysis,exclude_reason,quality_note
teamcrawl_v1,REC_011924,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,1,1566385601520489,https://www.facebook.com/daiphatthanh.sound/posts/1566385601520489,164d6dc4ca228881,post_id:1566385601520489,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,G-DRAGON tại CHANEL Métiers d’art 2026 show ở Seoul hôm nay,59,11,,,unlabeled,none,,,,,0,471,134,0,0,0,0,4,,609,609,1.0,1,1,full,6,14,1,1,1,,,,,,,missing,missing,0,1779800784,1779800784,2026-05-26 20:06:24,2026-05-26 20:06:24,1,0.0001384091,1.3636e-06,3.1818e-06,629,0.0001429545,1,1,138,138,0,0.220033,0.0,0.0,0.0,0.0,0.006568,0.220033,0.0,0.0,0.006568,0.226601,1,1,,
teamcrawl_v1,REC_011925,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,2,1566382971520752,https://www.facebook.com/daiphatthanh.sound/posts/1566382971520752,df9a87b315edd5b3,post_id:1566382971520752,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,JENNIE tại CHANEL Métiers d’art 2026 show ở Seoul hôm nay,57,11,,,unlabeled,none,,,,,0,1697,793,2,0,0,0,24,,2516,2516,1.0,1,1,full,45,33,1,1,1,,,,,,,missing,missing,0,1779800786,1779800786,2026-05-26 20:06:26,2026-05-26 20:06:26,1,0.0005718182,1.02273e-05,7.5e-06,2594,0.0005895455,1,1,819,817,0,0.315183,0.000795,0.0,0.0,0.0,0.009539,0.315183,0.0,0.000795,0.009539,0.324722,1,1,,
teamcrawl_v1,REC_011926,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,3,1566339088191807,https://www.facebook.com/daiphatthanh.sound/posts/1566339088191807,36cf2d50eb35a27f,post_id:1566339088191807,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,Ngô Thanh Vân chụp ảnh cùng Park Seo Joon và Shi An tại sự kiện CHANEL 2026 Métiers d’Art.,90,19,,,unlabeled,none,,,,,0,1353,206,6,0,0,0,2,,1567,1567,1.0,1,1,full,2,6,1,1,1,,,,,,,missing,missing,0,1779800788,1779800788,2026-05-26 20:06:28,2026-05-26 20:06:28,1,0.0003561364,4.545e-07,1.3636e-06,1575,0.0003579545,1,1,214,208,0,0.131461,0.003829,0.0,0.0,0.0,0.001276,0.131461,0.0,0.003829,0.001276,0.132738,1,1,,
teamcrawl_v1,REC_011927,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,4,1566300104862372,https://www.facebook.com/daiphatthanh.sound/posts/1566300104862372,762115d33d5f3800,post_id:1566300104862372,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"A Shop For Killers mùa 2 vừa thả xích teaser đầu tiên, chốt kèo đổ bộ màn ảnh nhỏ ngay trong tháng 7 này",104,24,,,unlabeled,none,,,,,0,214,50,0,2,0,0,2,,268,268,1.0,1,1,full,14,21,1,1,1,,,,,,,missing,missing,0,1779800796,1779800796,2026-05-26 20:06:36,2026-05-26 20:06:36,1,6.09091e-05,3.1818e-06,4.7727e-06,303,6.88636e-05,1,1,54,52,0,0.186567,0.0,0.007463,0.0,0.0,0.007463,0.186567,0.0,0.0,0.007463,0.19403,1,1,,
teamcrawl_v1,REC_011928,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,5,1566240201535029,https://www.facebook.com/daiphatthanh.sound/posts/1566240201535029,bfd7ee0a00d7c178,post_id:1566240201535029,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,Đại diện K-Pop chính thức càn quét Lễ trao giải Âm nhạc Mỹ năm nay với 3 chiếc cúp danh giá: - Nghệ sĩ của năm (Artist of the Year) - Ca khúc mùa hè: Swim - Nhóm nhạc nam K-Pop xuất sắc nhất,190,44,,,unlabeled,none,,,,,0,1408,889,4,2,0,0,39,,2342,2342,1.0,1,1,full,44,48,1,1,1,,,,,,,missing,missing,0,1779800798,1779800798,2026-05-26 20:06:38,2026-05-26 20:06:38,1,0.0005322727,1e-05,1.09091e-05,2434,0.0005531818,1,1,934,928,0,0.37959,0.001708,0.000854,0.0,0.0,0.016652,0.37959,0.0,0.001708,0.016652,0.396243,1,1,,
teamcrawl_v1,REC_011929,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,6,1566230074869375,https://www.facebook.com/daiphatthanh.sound/posts/1566230074869375,9d3082ef2102a1d8,post_id:1566230074869375,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"BTS lập cú đúp lịch sử, tiếp tục ẵm giải ""Nghệ sĩ của năm"" tại AMAs 2026. Chiến thắng vang dội này giúp BTS củng cố vị thế là đại diện châu Á đầu tiên và duy nhất, đồng thời là nhóm nhạc Kpop đầu tiên trong lịch sử nhiều lần mang về danh hiệu cao quý này tại Lễ trao giải Âm nhạc Mỹ.",283,65,,,unlabeled,none,,,,,0,1428,865,4,4,0,0,26,,2327,2327,1.0,1,1,full,23,68,1,1,1,,,,,,,missing,missing,0,1779800801,1779800801,2026-05-26 20:06:41,2026-05-26 20:06:41,1,0.0005288636,5.2273e-06,1.54545e-05,2418,0.0005495455,1,1,899,891,0,0.371723,0.001719,0.001719,0.0,0.0,0.011173,0.371723,0.0,0.001719,0.011173,0.382896,1,1,,
teamcrawl_v1,REC_011930,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,7,1566164158209300,https://www.facebook.com/daiphatthanh.sound/posts/1566164158209300,26350c476b7a0490,post_id:1566164158209300,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,TYGA ĐĂNG STORY POSTER 'COME MY WAY' TRÊN IG XÁC NHẬN HỢP TÁC VỚI SƠN TÙNG M-TP,79,17,,,unlabeled,none,,,,,0,3690,617,17,4,0,0,17,,4345,4345,1.0,1,1,full,13,134,1,1,1,,,,,,,missing,missing,0,1779800821,1779800821,2026-05-26 20:07:01,2026-05-26 20:07:01,1,0.0009875,2.9545e-06,3.04545e-05,4492,0.0010209091,1,1,655,634,0,0.142002,0.003913,0.000921,0.0,0.0,0.003913,0.142002,0.0,0.003913,0.003913,0.145915,1,1,,
teamcrawl_v1,REC_011931,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,8,1565786411580408,https://www.facebook.com/daiphatthanh.sound/posts/1565786411580408,f19d2bc0c1e2a59c,post_id:1565786411580408,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,5 ANH TÀI K24 QUAY TRỞ LẠI VỚI ANH TRAI VƯỢT NGÀN CHÔNG GAI 2026: – Anh Tài Thanh Duy – Anh Tài Jun Phạm – Anh Tài BB Trần – Anh Tài Neko Lê – Anh Tài Duy Khánh,160,40,,,unlabeled,none,,,,,0,1459,397,27,5,0,0,11,,1899,1899,1.0,1,1,full,11,43,1,1,1,,,,,,,missing,missing,0,1779800831,1779800831,2026-05-26 20:07:11,2026-05-26 20:07:11,1,0.0004315909,2.5e-06,9.7727e-06,1953,0.0004438636,1,1,440,408,0,0.209057,0.014218,0.002633,0.0,0.0,0.005793,0.209057,0.0,0.014218,0.005793,0.21485,1,1,,
teamcrawl_v1,REC_011932,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,9,1565783181580731,https://www.facebook.com/daiphatthanh.sound/posts/1565783181580731,59d1055fa50dbd6b,post_id:1565783181580731,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,Ngô Thanh Vân chung khung hình cùng G-Dragon,44,8,,,unlabeled,none,,,,,0,7000,1000,39,57,0,0,28,,8124,8124,1.0,1,1,full,26,93,1,1,1,,,,,,,missing,missing,0,1779800834,1779800834,2026-05-26 20:07:14,2026-05-26 20:07:14,1,0.0018463636,5.9091e-06,2.11364e-05,8243,0.0018734091,1,1,1124,1028,0,0.123092,0.004801,0.007016,0.0,0.0,0.003447,0.123092,0.0,0.004801,0.003447,0.126539,1,1,,
teamcrawl_v1,REC_011933,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,10,1565759128249803,https://www.facebook.com/daiphatthanh.sound/posts/1565759128249803,3c781a94e86b3001,post_id:1565759128249803,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"CÂU VIEW BẤT CHẤP VÀ TẤM VÉ ""MỘT ĐI KHÔNG TRỞ LẠI"" XUỐNG ĐỊA NGỤC. Cái giá của sự ngông cuồng để đổi lấy tương tác là gì? 6 tài khoản streamer, 6 số phận bị kéo vào vòng xoáy thanh trừng tàn khốc của thế lực tà ác. Phong ấn trăm năm đã gãy, và trò chơi sinh tồn chính thức bắt đầu. Tận mắt chứng kiến cơn thịnh nộ của oán hồn họ Hứa ngay mùa hè này. ĐẶT VÉ NGAY ĐỂ THỬ THÁCH ĐỒNG TỬ! LẦU CHÚ HỎA - LỜI NGUYỀN CON MA NHÀ HỌ HỨA - SUẤT CHIẾU ĐẶC BIỆT: 18H00 ngày 10 & 11.06 - DỰ KIẾN KHỞI CHIẾU: 12.06.2026 #LauChuHoa",515,116,,,unlabeled,none,,,,,0,383,288,266,307,0,0,28,,1272,1272,1.0,1,1,full,1,11,1,1,1,,,,,,,missing,missing,0,1779800852,1779800852,2026-05-26 20:07:32,2026-05-26 20:07:32,1,0.0002890909,2.273e-07,2.5e-06,1284,0.0002918182,1,1,889,316,0,0.226415,0.209119,0.241352,0.0,0.0,0.022013,0.226415,0.0,0.209119,0.022013,0.248428,1,1,,
teamcrawl_v1,REC_011934,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,11,1565649231594126,https://www.facebook.com/daiphatthanh.sound/posts/1565649231594126,f0477b16979a90ed,post_id:1565649231594126,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"BINZ CÓ THỂ SẼ KHÔNG MANG ALBUM ""GẶP LẠI"" ĐI DIỄN Album ""Gặp Lại"" của Binz, vừa được ra mắt đã tạo cơn sốt và nhận được nhiều lời khen từ khán giả. Thế nhưng, nam rapper cho biết anh cảm thấy rất khó để đưa những bài hát trong album này lên sân khấu lớn. Lý do được tiết lộ rằng cảm xúc của từng track nhạc là quá lớn, anh không thể vượt qua được những góc khuất yếu lòng để trình diễn một cách trọn vẹn trước đám đông. Với riêng track Gặp Lại, anh đã thu âm đúng 1 lần và không dám hát lại vì sợ phải đối diện những cảm xúc nặng nề này thêm lần nữa.",550,123,,,unlabeled,none,,,,,0,5500,1000,11,6,22,0,50,,6589,6589,1.0,1,1,full,45,63,1,1,1,,,,,,,missing,missing,0,1779800855,1779800855,2026-05-26 20:07:35,2026-05-26 20:07:35,1,0.0014975,1.02273e-05,1.43182e-05,6697,0.0015220455,1,1,1089,1050,22,0.151768,0.001669,0.000911,0.003339,0.0,0.007588,0.151768,0.0,0.001669,0.010927,0.156018,1,1,,
teamcrawl_v1,REC_011935,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,12,1565480864944296,https://www.facebook.com/daiphatthanh.sound/posts/1565480864944296,f3de1d19791ecee2,post_id:1565480864944296,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"Threads ngập tràn ""vía"" đu idol thành công: Những lần fan vừa ""sĩ"" vừa vui sướng khi được nghệ sĩ/người nổi tiếng rep inbox.",124,24,,,unlabeled,none,,,,,0,1022,59,300,0,2,0,7,,1390,1390,1.0,1,1,full,117,91,1,1,1,,,,,,,missing,missing,0,1779800869,1779800869,2026-05-26 20:07:49,2026-05-26 20:07:49,1,0.0003159091,2.65909e-05,2.06818e-05,1598,0.0003631818,1,1,368,66,2,0.042446,0.215827,0.0,0.001439,0.0,0.005036,0.042446,0.0,0.215827,0.006475,0.046043,1,1,,
teamcrawl_v1,REC_011936,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,13,1565448778280838,https://www.facebook.com/daiphatthanh.sound/posts/1565448778280838,a1ce5825fe558917,post_id:1565448778280838,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"Đu trend gửi tin nhắn cho người nổi tiếng, một netizen nhận kết quả ""khét lẹt"" từ diva Mỹ Linh. Threads đang rầm rộ trend khoe tin nhắn được idol trả lời. Nhưng độc lạ nhất chắc chắn là pha gửi file hát cho ""Phù Vân Giáo Chủ"" Mỹ Linh test giọng. Kết quả nhận về đúng là không ai lường trước được.",296,63,,,unlabeled,none,,,,,0,721,37,330,2,0,0,3,,1093,1093,1.0,1,1,full,4,17,1,1,1,,,,,,,missing,missing,0,1779800871,1779800871,2026-05-26 20:07:51,2026-05-26 20:07:51,1,0.0002484091,9.091e-07,3.8636e-06,1114,0.0002531818,1,1,372,40,0,0.033852,0.301921,0.00183,0.0,0.0,0.002745,0.033852,0.0,0.301921,0.002745,0.036597,1,1,,
teamcrawl_v1,REC_011937,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,14,1565387748286941,https://www.facebook.com/daiphatthanh.sound/posts/1565387748286941,330a46b55397d08a,post_id:1565387748286941,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"22 NĂM CHỜ ĐỢI: KHẢNH KHẮC PHÁO THỦ NÂNG CAO CÚP VÔ ĐỊCH 22 năm đằng đẵng đợi chờ, giấc mơ của hàng triệu Gooner cuối cùng đã trở thành hiện thực. Chiếc cúp Premier League danh giá mùa giải 2025/26 chính thức gọi tên Pháo Thủ. Khép lại giải quốc nội, thầy trò Mikel Arteta sẽ lập tức hướng sự tập trung cao độ cho mục tiêu tối thượng tiếp theo: Trận chung kết Champions League lịch sử vào ngày 30/5",398,82,,,unlabeled,none,,,,,0,1230,355,6,3,0,0,6,,1600,1600,1.0,1,1,full,22,30,1,1,1,,,,,,,missing,missing,0,1779800883,1779800883,2026-05-26 20:08:03,2026-05-26 20:08:03,1,0.0003636364,5e-06,6.8182e-06,1652,0.0003754545,1,1,370,361,0,0.221875,0.00375,0.001875,0.0,0.0,0.00375,0.221875,0.0,0.00375,0.00375,0.225625,1,1,,
teamcrawl_v1,REC_011938,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,15,1565145494977833,https://www.facebook.com/daiphatthanh.sound/posts/1565145494977833,56fd0dfab7e696ac,post_id:1565145494977833,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"Mới đây, trên trang cá nhân, Tuấn Hưng đăng tải đoạn video ghi lại toàn bộ quá trình anh tự thực hiện xét nghiệm nhanh chất cấm bằng bộ dụng cụ thử nước tiểu 5 dải. Kết quả hiển thị trên các băng thử đều là hai vạch (âm tính). Anh cho biết, chủ động thực hiện và công khai việc kiểm tra này nhằm khẳng định bản thân tuân thủ pháp luật như mọi công dân khác. Động thái trên được đưa ra sau khi mạng xã hội xuất hiện một số bài viết bàn tán, nghi ngờ về thể trạng cũng như phong độ ca hát của nam ca sĩ trong các đêm diễn gần đây. Trước Tuấn Hưng, một số nghệ sĩ Việt như Ngọc Sơn và Duy Mạnh cũng từng công khai kết quả xét nghiệm tương tự để minh bạch thông tin trước công chúng.",679,150,,,unlabeled,none,,,,,0,669,12,196,0,0,0,2,,879,879,1.0,1,1,full,9,56,1,1,1,,,,,,,missing,missing,0,1779800886,1779800886,2026-05-26 20:08:06,2026-05-26 20:08:06,1,0.0001997727,2.0455e-06,1.27273e-05,944,0.0002145455,1,1,210,14,0,0.013652,0.222981,0.0,0.0,0.0,0.002275,0.013652,0.0,0.222981,0.002275,0.015927,1,1,,
teamcrawl_v1,REC_011939,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,16,1565099311649118,https://www.facebook.com/daiphatthanh.sound/posts/1565099311649118,46345bf56e2fa2ee,post_id:1565099311649118,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"Ca khúc “Em” của Binz (feat. SOOBIN) trong album 'Gặp Lại' vừa ra mắt nhanh chóng nhận được sự chú ý của cộng đồng yêu nhạc. Không chỉ gây chú ý bởi giai điệu và ca từ nhiều cảm xúc, phần artwork của bài hát cũng khiến khán giả đặc biệt quan tâm vì được cho là ẩn chứa câu chuyện liên quan đến Touliver và Tóc Tiên. Nhiều người nhận ra tạo hình của hai nhân vật trong artwork có nhiều điểm tương đồng với hình ảnh đời thực, từ kiểu tóc, trang phục cho đến dáng đứng đều gợi nhớ đến bộ ảnh cưới của Touliver và Tóc Tiên trong hôn lễ diễn ra vào ngày 20/02/2020. Đặc biệt, hình ảnh Nhà thờ Con Gà cũng xuất hiện khá rõ trong phần minh họa. Đây chính là địa điểm tổ chức lễ cưới riêng tư của cặp đôi tại Đà Lạt cách đây nhiều năm. Chính vì vậy, nhiều ý kiến cho rằng “Em” không đơn thuần là một bản tình ca buồn, mà còn như lời kể lại câu chuyện tình yêu nhiều cảm xúc đã qua của cặp đôi.",885,193,,,unlabeled,none,,,,,0,1748,340,3,0,12,0,13,,2116,2116,1.0,1,1,full,22,67,1,1,1,,,,,,,missing,missing,0,1779800897,1779800897,2026-05-26 20:08:17,2026-05-26 20:08:17,1,0.0004809091,5e-06,1.52273e-05,2205,0.0005011364,1,1,368,353,12,0.160681,0.001418,0.0,0.005671,0.0,0.006144,0.160681,0.0,0.001418,0.011815,0.161153,1,1,,
teamcrawl_v1,REC_011940,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,17,1564958311663218,https://www.facebook.com/daiphatthanh.sound/posts/1564958311663218,9f91fb157591116a,post_id:1564958311663218,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"Chân dung của tác giả Cao Liêm - họa sĩ người Việt lồng ghép hình ảnh Hoàng Sa & Trường Sa vào tập phim đặc biệt của Doraemon. Đúng như cái tên của mình, anh không chỉ gây ấn tượng với chiều “cao” nổi bật mà còn khiến nhiều người dành sự trân trọng bởi tinh thần “liêm” và lòng tự hào dân tộc được gửi gắm đầy tinh tế qua từng khung hình.",338,74,,,unlabeled,none,,,,,0,4300,1400,13,10,0,0,57,,5780,5780,1.0,1,1,full,105,70,1,1,1,,,,,,,missing,missing,0,1779800912,1779800912,2026-05-26 20:08:32,2026-05-26 20:08:32,1,0.0013136364,2.38636e-05,1.59091e-05,5955,0.0013534091,1,1,1480,1457,0,0.242215,0.002249,0.00173,0.0,0.0,0.009862,0.242215,0.0,0.002249,0.009862,0.252076,1,1,,
teamcrawl_v1,REC_011941,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,18,1565719311587118,https://www.facebook.com/daiphatthanh.sound/posts/1565719311587118,2a3354eea638c8e4,post_id:1565719311587118,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"Binz chơi lớn với toàn bộ artwork và visualizer 100% vẽ tay thủ công cho Album đầu tay “Gặp Lại” như một cách giữ mọi cảm xúc ở trạng thái chân thật nhất. Từng nét vẽ, từng mảng màu đều giống như cảm xúc được bóc trần, để kể lại những nỗi đau mà nam rapper đã phải đi qua để có thể viết nên một album nhiều tổn thương đến vậy.",326,72,,,unlabeled,none,,,,,0,9400,2600,17,9,3,0,81,,12110,12110,1.0,1,1,full,107,72,1,1,1,,,,,,,missing,missing,0,1779800924,1779800924,2026-05-26 20:08:44,2026-05-26 20:08:44,1,0.0027522727,2.43182e-05,1.63636e-05,12289,0.0027929545,1,1,2710,2681,3,0.214699,0.001404,0.000743,0.000248,0.0,0.006689,0.214699,0.0,0.001404,0.006936,0.22114,1,1,,
teamcrawl_v1,REC_011942,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,19,1564750391684010,https://www.facebook.com/daiphatthanh.sound/posts/1564750391684010,63204bd5ce75fbad,post_id:1564750391684010,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"Nóng: Người dân Việt Nam đội nắng dưới thời tiết ""đổ lửa"" đứng xem 2 con mèo máy cãi nhau",89,20,,,unlabeled,none,,,,,0,1900,63,2200,3,5,0,8,,4179,4179,1.0,1,1,full,60,74,1,1,1,,,,,,,missing,missing,0,1779800926,1779800926,2026-05-26 20:08:46,2026-05-26 20:08:46,1,0.0009497727,1.36364e-05,1.68182e-05,4313,0.0009802273,1,1,2279,71,5,0.015075,0.526442,0.000718,0.001196,0.0,0.001914,0.015075,0.0,0.526442,0.003111,0.015793,1,1,,
teamcrawl_v1,REC_011943,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,20,1564684711690578,https://www.facebook.com/daiphatthanh.sound/posts/1564684711690578,ed188ebddb4d5149,post_id:1564684711690578,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,Một vài nội dung hấp dẫn của bộ phim 'Biệt Đội Siêu Khờ' đang hút view trên Netflix,83,18,,,unlabeled,none,,,,,0,738,178,98,0,0,0,5,,1019,1019,1.0,1,1,full,29,57,1,1,1,,,,,,,missing,missing,0,1779800938,1779800938,2026-05-26 20:08:58,2026-05-26 20:08:58,1,0.0002315909,6.5909e-06,1.29545e-05,1105,0.0002511364,1,1,281,183,0,0.174681,0.096173,0.0,0.0,0.0,0.004907,0.174681,0.0,0.096173,0.004907,0.179588,1,1,,
teamcrawl_v1,REC_011944,han,schema_4_basic,data/01_Raw_Data/02_Team_Crawled_Raw/Han/get_from_Han_legacy/posts_Đài_Phát_Thanh.json,posts_Đài_Phát_Thanh.json,21,1564653228360393,https://www.facebook.com/daiphatthanh.sound/posts/1564653228360393,6b23f9ad1dd81084,post_id:1564653228360393,Đài Phát Thanh.,daiphatthanh.sound,https://www.facebook.com/daiphatthanh.sound,4400000,4400000,1,,,"HÀ NỘI ""RỰC LỬA"": NÓNG HƠN CẢ HÔM QUA, CHẠM MỐC 38 ĐỘ C Theo dự báo thời tiết, miền Bắc hôm nay tiếp tục trải qua một ngày nắng nóng đỉnh điểm, thậm chí còn gay gắt hơn hôm qua. Hà Nội và các tỉnh lân cận ghi nhận nền nhiệt cao nhất cả nước, chạm ngưỡng 38 độ C. Ảnh: Meteored - Weather Forecast",295,66,,,unlabeled,none,,,,,0,1224,13,15,10,259,2,0,,1523,1523,1.0,1,1,full,153,104,1,1,1,,,,,,,missing,missing,0,1779800950,1779800950,2026-05-26 20:09:10,2026-05-26 20:09:10,1,0.0003461364,3.47727e-05,2.36364e-05,1780,0.0004045455,1,1,299,13,261,0.008536,0.009849,0.006566,0.170059,0.001313,0.0,0.008536,0.001313,0.009849,0.170059,-0.162837,1,1,,
